1.072900009155273438e+01
1.096300029754638672e+01
1.119699954986572266e+01
1.143099975585937500e+01
1.166499996185302734e+01
1.189900016784667969e+01
1.213300037384033203e+01
1.236699962615966797e+01
1.260099983215332031e+01
1.283500003814697266e+01
1.306900024414062500e+01
1.330300045013427734e+01
1.353699970245361328e+01
1.377099990844726562e+01
1.400500011444091797e+01
1.423900032043457031e+01
1.447299957275390625e+01
1.470699977874755859e+01
1.494099998474121094e+01
1.517500019073486328e+01
1.540900039672851562e+01
1.564299964904785156e+01
1.587699985504150391e+01
1.611100006103515625e+01
1.634499931335449219e+01
1.657900047302246094e+01
1.681299972534179688e+01
1.704700088500976562e+01
1.728100013732910156e+01
1.751499938964843750e+01
1.774900054931640625e+01
1.798299980163574219e+01
1.821699905395507812e+01
1.845100021362304688e+01
1.868499946594238281e+01
1.891900062561035156e+01
1.915299987792968750e+01
1.938699913024902344e+01
1.962100028991699219e+01
1.985499954223632812e+01
2.008900070190429688e+01
2.032299995422363281e+01
2.055699920654296875e+01
2.079100036621093750e+01
2.102499961853027344e+01
2.125900077819824219e+01
2.149300003051757812e+01
2.172699928283691406e+01
2.196100044250488281e+01
2.219499969482421875e+01
2.242900085449218750e+01
2.266300010681152344e+01
2.289699935913085938e+01
2.313100051879882812e+01
2.336499977111816406e+01
2.359900093078613281e+01
2.383300018310546875e+01
2.406699943542480469e+01
2.430100059509277344e+01
2.453499984741210938e+01
2.476899909973144531e+01
2.500300025939941406e+01
2.523699951171875000e+01
2.547100067138671875e+01
2.570499992370605469e+01
2.593899917602539062e+01
2.617300033569335938e+01
2.640699958801269531e+01
2.664100074768066406e+01
2.687500000000000000e+01
2.710899925231933594e+01
2.734300041198730469e+01
2.757699966430664062e+01
2.781100082397460938e+01
2.804500007629394531e+01
2.827899932861328125e+01
2.851300048828125000e+01
2.874699974060058594e+01
2.898100090026855469e+01
2.921500015258789062e+01
2.944899940490722656e+01
2.968300056457519531e+01
2.991699981689453125e+01
3.015099906921386719e+01
3.038500022888183594e+01
3.061899948120117188e+01
3.085300064086914062e+01
3.108699989318847656e+01
3.132099914550781250e+01
3.155500030517578125e+01
3.178899955749511719e+01
3.202299880981445312e+01
3.225699996948242188e+01
3.249100112915039062e+01
3.272499847412109375e+01
3.295899963378906250e+01
3.319300079345703125e+01
3.342699813842773438e+01
3.366099929809570312e+01
3.389500045776367188e+01
3.412900161743164062e+01
3.436299896240234375e+01
3.459700012207031250e+01
3.483100128173828125e+01
